,date,datatype,station,attributes,value
200,2018-05-30T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
201,2018-05-31T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
202,2018-05-31T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
203,2018-06-01T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
204,2018-06-01T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
205,2018-06-04T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
206,2018-06-04T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.12
207,2018-06-05T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.65
208,2018-06-06T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.32
209,2018-06-07T00:00:00,PRCP,GHCND:US1MASF0001,"T,,N,",0.0
210,2018-06-08T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
211,2018-06-08T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
212,2018-06-11T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
213,2018-06-11T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.0
214,2018-06-12T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
215,2018-06-12T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
216,2018-06-13T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
217,2018-06-13T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
218,2018-06-13T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
219,2018-06-14T00:00:00,PRCP,GHCND:US1MASF0001,"T,,N,",0.0
220,2018-06-15T00:00:00,PRCP,GHCND:US1MASF0001,"T,,N,",0.0
221,2018-06-18T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
222,2018-06-18T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.0
223,2018-06-19T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.1
224,2018-06-20T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
225,2018-06-20T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
226,2018-06-20T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
227,2018-06-21T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
228,2018-06-21T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
229,2018-06-22T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
230,2018-06-22T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
231,2018-06-25T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
232,2018-06-25T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.44
233,2018-06-26T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
234,2018-06-26T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
235,2018-06-27T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
236,2018-06-27T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
237,2018-06-27T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
238,2018-06-29T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",2.0
239,2018-06-29T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",1.15
240,2018-07-02T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
241,2018-07-02T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.0
242,2018-07-03T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
243,2018-07-03T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
244,2018-07-05T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",2.0
245,2018-07-05T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.09
246,2018-07-06T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
247,2018-07-06T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
248,2018-07-09T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
249,2018-07-09T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.34
250,2018-07-11T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.05
251,2018-07-11T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
252,2018-07-12T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
253,2018-07-12T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
254,2018-07-13T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
255,2018-07-13T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
256,2018-07-16T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
257,2018-07-16T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.05
258,2018-07-17T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
259,2018-07-17T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
260,2018-07-18T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",1.84
261,2018-07-18T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
262,2018-07-19T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
263,2018-07-19T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
264,2018-07-20T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
265,2018-07-20T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
266,2018-07-23T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
267,2018-07-23T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.16
268,2018-07-24T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.15
269,2018-07-25T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
270,2018-07-25T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
271,2018-07-26T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.11
272,2018-07-27T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.35
273,2018-07-27T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
274,2018-07-30T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
275,2018-07-30T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.0
276,2018-07-30T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
277,2018-07-31T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
278,2018-07-31T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
279,2018-07-31T00:00:00,WESD,GHCND:US1MASF0001,",,N,",0.0
280,2018-07-31T00:00:00,WESF,GHCND:US1MASF0001,",,N,",0.0
281,2018-08-01T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
282,2018-08-01T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
283,2018-08-02T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
284,2018-08-02T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
285,2018-08-06T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",4.0
286,2018-08-06T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.66
287,2018-08-07T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
288,2018-08-08T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
289,2018-08-08T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
290,2018-08-09T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.44
291,2018-08-09T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
292,2018-08-10T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
293,2018-08-10T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
294,2018-08-13T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
295,2018-08-13T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",1.79
296,2018-08-13T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
297,2018-08-14T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.37
298,2018-08-15T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.02
299,2018-08-15T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
300,2018-08-16T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
301,2018-08-16T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
302,2018-08-17T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
303,2018-08-17T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
304,2018-08-20T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
305,2018-08-20T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.39
306,2018-08-20T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
307,2018-08-21T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
308,2018-08-22T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
309,2018-08-22T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
310,2018-08-23T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.39
311,2018-08-24T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
312,2018-08-24T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
313,2018-08-27T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",3.0
314,2018-08-27T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.0
315,2018-08-27T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
316,2018-08-28T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
317,2018-08-29T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
318,2018-08-29T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
319,2018-08-30T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
